timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2026-02-24 02:15:00,64214.1,64290.0,63988.4,64289.9,1211.968,1771900199999,77767455.14750,53418,690.245,44292568.10420,0
2026-02-24 02:30:00,64289.9,64480.0,64085.6,64096.8,1764.274,1771901099999,113451192.70900,53834,831.258,53458443.91600,0
2026-02-24 02:45:00,64096.8,64155.1,64047.4,64080.3,1146.305,1771901999999,73473742.18900,36543,567.577,36380228.03550,0
2026-02-24 03:00:00,64080.2,64080.2,63522.5,63647.9,4800.497,1771902899999,306182816.15720,123828,2026.476,129267919.43270,0
2026-02-24 03:15:00,63648.0,63834.0,63555.2,63680.5,1673.269,1771903799999,106609390.28010,64073,855.168,54484856.27970,0
2026-02-24 03:30:00,63680.6,63769.4,63610.5,63654.0,1932.961,1771904699999,123075271.15800,62516,959.894,61117693.71010,0
2026-02-24 03:45:00,63654.0,63665.8,63303.9,63570.5,3624.2,1771905599999,230088473.00250,89421,1581.133,100398316.00080,0
2026-02-24 04:00:00,63570.5,63606.3,62899.4,62975.5,7196.061,1771906499999,454910643.51840,133695,2875.426,181798226.49480,0
2026-02-24 04:15:00,62975.5,63355.3,62818.0,63190.6,7622.433,1771907399999,480882701.94210,173283,3600.164,227123871.77820,0
2026-02-24 04:30:00,63190.7,63344.7,62937.5,63304.9,2339.81,1771908299999,147784043.55110,68572,1183.172,74749197.11450,0
2026-02-24 04:45:00,63304.9,63368.6,63202.1,63338.2,1422.546,1771909199999,90038431.48860,41106,657.914,41644307.61430,0
2026-02-24 05:00:00,63338.1,63514.4,63238.0,63459.0,1802.36,1771910099999,114302581.49490,58327,998.666,63337026.09260,0
2026-02-24 05:15:00,63459.0,63465.7,62655.0,62790.1,6415.322,1771910999999,403538857.72090,138593,2407.032,151381993.60770,0
2026-02-24 05:30:00,62790.0,63029.3,62687.9,62954.1,2769.592,1771911899999,174144597.59440,78044,1423.237,89473143.22140,0
2026-02-24 05:45:00,62954.0,63073.5,62913.6,63067.5,1140.925,1771912799999,71878291.26870,42124,623.618,39286902.34480,0
2026-02-24 06:00:00,63067.5,63195.4,62848.5,63111.4,1529.202,1771913699999,96400370.07790,58095,835.590,52690350.26610,0
2026-02-24 06:15:00,63111.4,63280.0,63063.8,63172.2,1394.762,1771914599999,88122851.15020,42425,569.662,35993239.83140,0
2026-02-24 06:30:00,63172.2,63290.9,63125.0,63225.0,1019.857,1771915499999,64476946.20550,37607,506.197,32002493.01860,0
2026-02-24 06:45:00,63225.0,63227.6,62902.5,63050.4,2057.694,1771916399999,129740998.62160,56368,1031.519,65037578.30820,0
2026-02-24 07:00:00,63050.4,63333.0,62885.4,63294.3,2560.655,1771917299999,161688505.66000,61249,1249.617,78914772.94770,0
2026-02-24 07:15:00,63294.2,63312.1,63118.9,63248.0,1343.3,1771918199999,84904427.63600,44031,584.581,36950572.10100,0
2026-02-24 07:30:00,63247.9,63273.9,63050.0,63061.1,1153.206,1771919099999,72831430.70150,36250,578.124,36506305.26090,0
2026-02-24 07:45:00,63061.1,63167.9,62967.1,63155.3,1394.374,1771919999999,87914289.68970,38978,809.842,51064705.19790,0
2026-02-24 08:00:00,63155.4,63244.9,62965.2,63181.8,1711.414,1771920899999,108032831.05810,43559,905.673,57166392.96000,0
2026-02-24 08:15:00,63181.9,63293.3,63052.1,63272.7,1061.804,1771921799999,67095636.59510,37405,566.015,35766255.82100,0
2026-02-24 08:30:00,63272.7,63388.8,63240.1,63350.0,1665.052,1771922699999,105442291.84770,40783,850.867,53883239.30180,0
2026-02-24 08:45:00,63350.0,63432.4,63308.6,63357.2,1106.857,1771923599999,70134563.53790,31150,583.036,36945851.47790,0
2026-02-24 09:00:00,63357.2,63384.0,63169.0,63253.5,1104.448,1771924499999,69883670.07860,33973,431.134,27277116.68930,0
2026-02-24 09:15:00,63253.6,63274.9,63062.7,63106.2,1213.558,1771925399999,76614383.33790,34819,617.321,38970743.43990,0
2026-02-24 09:30:00,63106.3,63167.7,62900.0,63117.1,2443.059,1771926299999,153981194.12080,53730,1108.775,69906525.55170,0
2026-02-24 09:45:00,63117.1,63229.0,63015.1,63213.3,1038.612,1771927199999,65591897.66230,31888,530.419,33500550.48190,0
2026-02-24 10:00:00,63213.4,63254.5,63068.6,63183.6,888.471,1771928099999,56125393.45190,27379,398.250,25157978.03750,0
2026-02-24 10:15:00,63183.7,63275.7,63118.0,63239.1,682.113,1771928999999,43131240.22570,21751,365.272,23096488.24440,0
2026-02-24 10:30:00,63239.0,63271.4,63106.3,63172.8,648.295,1771929899999,40964002.79020,24960,283.973,17945157.99190,0
2026-02-24 10:45:00,63172.7,63341.6,63131.5,63250.0,896.667,1771930799999,56716492.55630,26409,562.171,35556811.57840,0
2026-02-24 11:00:00,63250.0,63295.9,63150.0,63166.6,630.544,1771931699999,39853800.72840,22444,255.908,16176995.50160,0
2026-02-24 11:15:00,63166.6,63212.3,63111.4,63148.3,745.2,1771932599999,47067261.07560,25805,344.410,21753229.46510,0
2026-02-24 11:30:00,63148.3,63230.7,63027.0,63165.9,1398.295,1771933499999,88271186.81360,39117,684.804,43235424.79870,0
2026-02-24 11:45:00,63165.8,63211.9,63118.6,63192.2,629.961,1771934399999,39794623.10700,19646,295.888,18690984.95820,0
2026-02-24 12:00:00,63192.1,63267.2,63080.0,63228.0,911.493,1771935299999,57580864.52860,30599,431.684,27271137.95910,0
2026-02-24 12:15:00,63227.9,63319.2,63191.7,63289.1,1058.48,1771936199999,66959630.31140,24858,546.846,34596096.17300,0
2026-02-24 12:30:00,63289.1,63313.3,63040.3,63086.4,1538.002,1771937099999,97101995.95200,35365,546.152,34475138.98330,0
2026-02-24 12:45:00,63086.4,63104.9,62923.0,62936.0,2075.893,1771937999999,130789890.47100,45123,955.259,60179792.39710,0
2026-02-24 13:00:00,62935.9,63072.8,62860.0,63042.2,1889.873,1771938899999,119005936.60850,50148,1076.525,67797466.86690,0
2026-02-24 13:15:00,63042.1,63071.5,62772.8,62893.5,2598.982,1771939799999,163467795.08070,54635,1088.500,68476319.82320,0
2026-02-24 13:30:00,62893.6,63083.7,62401.7,62903.3,10456.318,1771940699999,656280793.47550,162775,5371.311,337231386.76610,0
2026-02-24 13:45:00,62903.4,63013.4,62863.1,62877.0,1830.68,1771941599999,115226004.59770,52855,957.113,60244312.83300,0
2026-02-24 14:00:00,62877.0,62998.9,62734.0,62919.8,1822.575,1771942499999,114571185.56680,60978,967.360,60819686.22030,0
2026-02-24 14:15:00,62919.9,63007.7,62771.5,62973.7,1611.144,1771943399999,101356430.10350,51735,855.463,53822629.66500,0
2026-02-24 14:30:00,62973.8,63450.7,62727.0,63304.6,7356.349,1771944299999,464245600.04850,210152,3755.727,237104187.95660,0
2026-02-24 14:45:00,63304.5,63807.5,63236.1,63422.0,8382.01,1771945199999,532730435.89270,193211,4488.007,285286958.28650,0
2026-02-24 15:00:00,63422.0,63635.2,63270.6,63549.0,3521.955,1771946099999,223416413.90500,125581,1885.309,119616432.57160,0
2026-02-24 15:15:00,63548.9,63949.7,63516.3,63890.0,4984.738,1771946999999,317803174.18210,134116,2578.551,164419243.03640,0
2026-02-24 15:30:00,63890.0,63949.6,63626.0,63713.3,3531.944,1771947899999,225345214.56460,95668,1512.072,96488346.82560,0
2026-02-24 15:45:00,63713.3,63993.1,63682.5,63933.4,2175.3,1771948799999,138906361.22810,73310,1259.293,80421123.26990,0
2026-02-24 16:00:00,63933.4,64388.0,63916.0,64122.4,7412.432,1771949699999,475717735.92890,176763,4073.248,261414917.53140,0
2026-02-24 16:15:00,64122.3,64182.9,63843.2,63918.7,2338.606,1771950599999,149676931.51700,78334,1068.185,68371197.40740,0
2026-02-24 16:30:00,63918.7,64097.5,63664.8,64009.5,4547.36,1771951499999,290227998.24350,99225,2171.877,138640486.63360,0
2026-02-24 16:45:00,64009.6,64271.0,63780.0,64227.3,3235.205,1771952399999,207085606.39630,71244,1926.935,123336873.67520,0
2026-02-24 17:00:00,64227.4,64491.0,64120.0,64380.3,5134.185,1771953299999,330336512.83960,100437,2652.517,170659232.14040,0
2026-02-24 17:15:00,64380.2,64380.2,64080.2,64125.5,2672.175,1771954199999,171633088.77960,60628,1222.615,78532283.17540,0
2026-02-24 17:30:00,64125.6,64238.0,64062.0,64068.8,1341.658,1771955099999,86056454.06290,42390,555.696,35645002.35420,0
2026-02-24 17:45:00,64068.7,64241.0,64013.5,64188.8,1216.402,1771955999999,77986369.05180,38328,591.208,37911277.68320,0
2026-02-24 18:00:00,64188.8,64378.3,63850.0,63944.7,2926.601,1771956899999,187606212.65300,59476,1217.462,78085896.39360,0
2026-02-24 18:15:00,63944.8,64322.9,63900.3,64264.0,2136.237,1771957799999,137066362.54470,53489,1144.446,73423404.78810,0
2026-02-24 18:30:00,64264.0,64478.4,64258.1,64339.7,2070.033,1771958699999,133230565.30590,54615,1355.984,87268628.22370,0
2026-02-24 18:45:00,64339.6,64478.5,64328.9,64395.1,1578.683,1771959599999,101665389.90260,40859,926.738,59678179.44090,0
2026-02-24 19:00:00,64395.1,64719.1,64228.8,64284.3,4261.804,1771960499999,274878559.65600,90647,2306.965,148823226.00900,0
2026-02-24 19:15:00,64284.3,64399.9,64214.3,64283.5,1687.119,1771961399999,108462975.47320,47955,877.230,56400053.38950,0
2026-02-24 19:30:00,64283.5,64493.8,64268.3,64439.1,1021.192,1771962299999,65764025.19320,35299,636.649,40998879.69930,0
2026-02-24 19:45:00,64439.0,64458.0,64350.0,64405.4,685.436,1771963199999,44156524.06440,26414,306.179,19724402.33550,0
2026-02-24 20:00:00,64405.4,64456.6,64281.5,64365.2,886.685,1771964099999,57080695.42180,30628,353.721,22771212.63500,0
2026-02-24 20:15:00,64365.1,64480.0,64362.0,64437.9,755.528,1771964999999,48686232.19050,26493,380.321,24507884.68560,0
2026-02-24 20:30:00,64437.9,64566.5,64355.0,64466.0,990.378,1771965899999,63858378.40120,29075,583.329,37618862.77270,0
2026-02-24 20:45:00,64465.9,64486.0,64357.1,64430.8,903.375,1771966799999,58196537.43380,30347,344.029,22164291.41420,0
2026-02-24 21:00:00,64430.8,64430.8,64079.7,64209.7,2103.796,1771967699999,135076743.70740,45708,952.795,61167224.24740,0
2026-02-24 21:15:00,64209.7,64213.8,63769.2,63887.5,2932.498,1771968599999,187578966.98660,54795,1172.100,74972222.14850,0
2026-02-24 21:30:00,63887.4,64043.3,63840.3,63987.1,1291.924,1771969499999,82591801.77920,31345,777.924,49738507.93170,0
2026-02-24 21:45:00,63987.2,64060.3,63951.8,64009.2,950.853,1771970399999,60871734.33320,24247,593.870,38019232.04500,0
2026-02-24 22:00:00,64009.2,64200.0,63943.5,64189.3,1266.642,1771971299999,81208433.98960,29476,823.216,52783014.04540,0
2026-02-24 22:15:00,64189.3,64189.4,64055.7,64115.1,453.591,1771972199999,29085818.98620,12077,172.759,11079076.80700,0
2026-02-24 22:30:00,64115.1,64161.7,64035.2,64060.1,450.73,1771973099999,28885684.32850,14465,157.008,10063354.09410,0
2026-02-24 22:45:00,64060.0,64121.4,63956.5,64091.8,640.457,1771973999999,41017328.48140,18144,207.304,13277884.76250,0
2026-02-24 23:00:00,64091.8,64122.4,63821.5,64043.1,1752.436,1771974899999,112020108.76530,37240,956.099,61106377.39160,0
2026-02-24 23:15:00,64043.1,64193.8,64041.3,64153.2,980.857,1771975799999,62883445.35080,26084,464.456,29776309.46660,0
2026-02-24 23:30:00,64153.1,64217.2,64094.4,64109.0,507.525,1771976699999,32560498.93550,20968,296.059,18994054.09190,0
2026-02-24 23:45:00,64109.1,64113.0,63987.8,64031.3,465.226,1771977599999,29795199.45490,18291,182.703,11700613.46120,0
2026-02-25 00:00:00,64031.4,64052.0,63876.0,63887.0,819.184,1771978499999,52414338.85190,25276,343.297,21967496.95750,0
2026-02-25 00:15:00,63887.0,64038.5,63878.1,63934.7,629.855,1771979399999,40283569.96810,22523,333.177,21309058.48050,0
2026-02-25 00:30:00,63934.8,64244.0,63934.7,64218.4,936.599,1771980299999,60058696.62970,28978,603.104,38672558.13030,0
2026-02-25 00:45:00,64218.4,64288.0,64110.2,64188.9,971.785,1771981199999,62403387.62830,30007,485.505,31177031.62630,0
2026-02-25 01:00:00,64189.0,65922.2,64106.0,65571.8,14418.608,1771982099999,939352855.66880,259691,8872.972,577878004.67370,0
2026-02-25 01:15:00,65571.8,66283.1,65383.3,65921.0,12156.061,1771982999999,801483095.46020,250742,6107.632,402704180.19370,0
2026-02-25 01:30:00,65921.0,66260.2,65744.6,65781.9,4834.801,1771983899999,319231598.40650,136408,2281.102,150635128.58500,0
2026-02-25 01:45:00,65781.9,66031.5,65749.9,65860.4,2577.772,1771984799999,169836607.67130,76244,1245.830,82082026.18640,0
2026-02-25 02:00:00,65860.4,66279.1,65854.3,66206.7,5025.074,1771985699999,332179930.09650,127884,3138.694,207514592.40520,0
2026-02-25 02:15:00,66206.6,66231.2,66008.1,66082.3,1862.249,1771986599999,123131863.88410,57525,858.722,56779957.20650,0
2026-02-25 02:30:00,66082.3,66151.3,65845.7,65899.9,1820.234,1771987499999,120071698.46760,51804,660.624,43570060.06750,0
2026-02-25 02:45:00,65900.0,66000.0,65817.2,65852.0,1341.654,1771988399999,88420558.38440,43138,606.063,39944769.37330,0
2026-02-25 03:00:00,65852.0,65928.7,65773.8,65806.8,1494.513,1771989299999,98401261.71870,45748,704.908,46413777.76510,0
2026-02-25 03:15:00,65806.7,65821.4,65458.8,65559.3,3268.762,1771990199999,214422678.85280,80145,1395.295,91508922.06280,0
2026-02-25 03:30:00,65559.2,65611.0,65342.8,65433.3,2303.034,1771991099999,150747807.84740,64324,1130.354,73985473.85770,0
2026-02-25 03:45:00,65433.3,65530.8,65310.5,65361.7,2394.9,1771991999999,156629839.67340,51532,1188.698,77744681.00900,0
2026-02-25 04:00:00,65361.7,65501.9,65053.9,65403.8,3650.369,1771992899999,238368442.81870,80943,1906.017,124472076.14430,0
2026-02-25 04:15:00,65403.8,65588.3,65311.1,65557.7,2222.996,1771993799999,145565771.85220,51124,1290.334,84481814.18010,0
2026-02-25 04:30:00,65557.7,65627.5,65492.3,65597.5,849.16,1771994699999,55678606.39110,28288,473.947,31077644.90800,0
2026-02-25 04:45:00,65597.5,65605.4,65363.1,65427.9,878.927,1771995599999,57533001.21430,26220,350.646,22951945.98990,0
2026-02-25 05:00:00,65428.0,65488.2,65267.6,65305.0,1118.665,1771996499999,73151104.04980,30823,567.289,37097312.16780,0
2026-02-25 05:15:00,65305.0,65347.5,65133.0,65169.5,1316.928,1771997399999,85879779.72120,39880,570.738,37217687.42510,0
2026-02-25 05:30:00,65169.5,65208.6,64720.4,64809.9,4745.456,1771998299999,307966959.96260,96149,2126.509,137994688.48230,0
2026-02-25 05:45:00,64810.0,64969.6,64734.1,64847.9,2311.587,1771999199999,149950135.48080,51967,1172.253,76042940.98770,0
2026-02-25 06:00:00,64847.9,64992.1,64841.3,64962.5,1155.564,1772000099999,75038928.29250,33971,675.833,43888215.91360,0
2026-02-25 06:15:00,64962.5,65098.5,64867.1,64990.1,1021.741,1772000999999,66427271.49220,30348,616.766,40102027.43440,0
2026-02-25 06:30:00,64990.1,65085.2,64947.3,65055.7,831.808,1772001899999,54100299.68600,21817,478.404,31115460.44920,0
2026-02-25 06:45:00,65055.6,65063.3,64828.8,64862.6,1101.122,1772002799999,71487837.07580,25271,403.389,26186743.00410,0
2026-02-25 07:00:00,64862.6,65054.5,64735.5,64996.2,1197.915,1772003699999,77728069.25390,34385,582.515,37805052.36700,0
2026-02-25 07:15:00,64996.3,65160.4,64966.6,65080.7,1704.437,1772004599999,110930502.79690,34691,1189.659,77429975.01320,0
2026-02-25 07:30:00,65080.8,65159.9,64818.1,64920.1,1820.35,1772005499999,118301159.25230,41401,765.904,49791562.52770,0
2026-02-25 07:45:00,64920.1,65021.6,64897.2,65001.1,685.488,1772006399999,44536428.21930,21479,402.062,26122381.17450,0
2026-02-25 08:00:00,65001.2,65060.0,64929.7,64999.0,695.249,1772007299999,45184382.39820,27554,397.924,25860957.16770,0
2026-02-25 08:15:00,64999.0,65220.0,64981.2,65160.0,1290.519,1772008199999,84073397.44540,33151,781.745,50927815.63510,0
2026-02-25 08:30:00,65160.0,65441.9,65155.4,65384.2,2560.921,1772009099999,167334757.59160,50388,1520.233,99323982.49390,0
2026-02-25 08:45:00,65384.1,65550.0,65338.5,65490.9,1969.899,1772009999999,128919066.50720,51088,1091.621,71444856.35120,0
2026-02-25 09:00:00,65491.0,65674.1,65417.3,65520.0,2002.023,1772010899999,131192528.66210,48628,964.141,63183908.17540,0
2026-02-25 09:15:00,65520.0,65611.7,65475.9,65535.4,1073.367,1772011799999,70327512.65410,27524,567.982,37213295.72260,0
2026-02-25 09:30:00,65535.4,65535.4,65389.4,65432.6,1307.714,1772012699999,85579106.49500,28401,535.207,35024053.68010,0
2026-02-25 09:45:00,65432.6,65543.8,65421.7,65524.2,658.862,1772013599999,43154884.81440,18013,440.579,28856847.67490,0
2026-02-25 10:00:00,65524.2,65584.3,65440.1,65537.1,869.956,1772014499999,56973963.14660,27913,327.238,21431594.43880,0
2026-02-25 10:15:00,65537.1,65640.0,65323.8,65335.8,1268.44,1772015399999,82967336.37270,30827,575.862,37670117.10920,0
2026-02-25 10:30:00,65335.8,65399.7,65303.7,65388.0,552.22,1772016299999,36086335.23320,15912,264.554,17289602.79370,0
2026-02-25 10:45:00,65387.9,65479.4,65328.0,65364.4,702.982,1772017199999,45976037.94650,20613,322.327,21082547.01360,0
2026-02-25 11:00:00,65364.5,65364.5,65161.0,65210.6,1645.597,1772018099999,107373256.75150,34420,660.090,43069571.92060,0
2026-02-25 11:15:00,65210.6,65378.8,65164.6,65325.8,970.494,1772018999999,63335142.11930,26433,514.800,33600564.26700,0
2026-02-25 11:30:00,65325.8,65457.3,65295.5,65403.0,1050.739,1772019899999,68689321.42170,28922,554.481,36245762.29320,0
2026-02-25 11:45:00,65403.1,65422.0,65341.4,65396.7,442.599,1772020799999,28937979.99460,15179,227.504,14874469.00970,0
2026-02-25 12:00:00,65396.6,65500.0,65280.1,65464.0,1082.126,1772021699999,70782544.11700,33411,589.612,38567918.54660,0
2026-02-25 12:15:00,65464.0,65910.9,65450.0,65740.9,5036.544,1772022599999,330986833.55630,86753,2914.918,191542494.63060,0
2026-02-25 12:30:00,65740.9,65850.0,65712.0,65796.3,1392.04,1772023499999,91562738.61130,41761,593.426,39036244.05360,0
2026-02-25 12:45:00,65796.3,66222.0,65780.1,66038.7,4833.45,1772024399999,319192036.46000,91478,2660.252,175649534.98830,0
2026-02-25 13:00:00,66038.7,66299.9,66002.2,66015.1,3797.594,1772025299999,251165425.16810,72413,2206.476,145964144.41930,0
2026-02-25 13:15:00,66015.1,66218.8,65987.3,66147.0,2001.042,1772026199999,132233170.91720,48234,953.774,63048228.41670,0
2026-02-25 13:30:00,66147.1,66399.9,66105.5,66279.2,3816.833,1772027099999,252950450.87570,59879,2638.494,174879695.69400,0
2026-02-25 13:45:00,66279.3,66687.1,66169.4,66209.5,6449.984,1772027999999,428446815.43860,101707,3907.181,259609084.39320,0
2026-02-25 14:00:00,66209.5,66464.8,66179.2,66446.7,2476.042,1772028899999,164282682.18960,59654,1350.585,89617348.10000,0
2026-02-25 14:15:00,66446.7,66588.8,66388.0,66543.5,2234.725,1772029799999,148610899.53020,56578,1301.078,86529816.86960,0
2026-02-25 14:30:00,66543.4,66765.5,66180.1,66228.8,6485.131,1772030699999,430691452.87450,162440,3056.243,203026163.92000,0
2026-02-25 14:45:00,66228.9,66985.5,66220.9,66936.9,6708.734,1772031599999,447787421.61140,161372,3800.503,253694937.76150,0
2026-02-25 15:00:00,66936.7,67221.0,66734.3,66809.4,8769.416,1772032499999,587455934.37770,163956,5320.814,356512906.49970,0
2026-02-25 15:15:00,66809.4,67038.5,66680.0,67034.1,2918.647,1772033399999,195137556.23910,97627,1440.160,96308276.32960,0
2026-02-25 15:30:00,67034.2,67500.0,66923.0,67468.9,5969.47,1772034299999,401713453.33870,154714,3262.077,219544686.86260,0
2026-02-25 15:45:00,67468.8,67548.0,67160.4,67362.3,5373.544,1772035199999,361970234.61420,134074,2328.793,156886669.61430,0
2026-02-25 16:00:00,67362.4,67766.0,67354.2,67555.0,4886.463,1772036099999,329962961.12390,123616,2701.827,182456383.57390,0
2026-02-25 16:15:00,67554.9,68068.1,67528.1,67826.5,7552.388,1772036999999,512425237.08860,159365,3915.855,265726843.68690,0
2026-02-25 16:30:00,67826.6,67964.8,67774.3,67902.5,2848.149,1772037899999,193333846.52890,82400,1379.247,93624347.41420,0
2026-02-25 16:45:00,67902.6,68300.5,67902.6,68249.9,4854.855,1772038799999,330624745.63840,100475,3080.569,209834776.26410,0
2026-02-25 17:00:00,68249.9,68610.0,67977.7,68469.4,8536.294,1772039699999,583283017.19110,176528,4681.856,319977571.34590,0
2026-02-25 17:15:00,68469.5,68647.0,68233.5,68525.9,4418.276,1772040599999,302488005.82400,115481,2097.097,143559181.15840,0
2026-02-25 17:30:00,68525.9,68752.1,68354.0,68730.5,4383.385,1772041499999,300588623.37720,107845,2386.853,163725235.13870,0
2026-02-25 17:45:00,68731.1,68842.0,68540.8,68625.6,4405.299,1772042399999,302634169.40120,99737,2173.239,149324738.58480,0
2026-02-25 18:00:00,68625.6,68888.0,68340.0,68825.0,6024.065,1772043299999,413285701.99560,118891,3025.886,207644118.13960,0
2026-02-25 18:15:00,68825.0,69500.0,68670.5,69311.4,8869.193,1772044199999,612478279.36040,160448,5316.097,367243111.63700,0
2026-02-25 18:30:00,69311.6,69531.3,69166.1,69441.5,5648.275,1772045099999,391841095.01120,128744,3196.064,221732020.18310,0
2026-02-25 18:45:00,69441.4,69475.2,69228.5,69293.3,2708.915,1772045999999,187775638.18820,85387,1141.340,79119734.53110,0
2026-02-25 19:00:00,69293.3,69375.1,68720.8,68879.9,6135.32,1772046899999,423470836.83510,132649,2622.773,181032174.21450,0
2026-02-25 19:15:00,68879.9,69117.2,68816.0,68940.8,2916.073,1772047799999,201059932.34350,66838,1678.263,115724930.33380,0
2026-02-25 19:30:00,68940.9,68978.4,68743.1,68860.1,1716.908,1772048699999,118197273.55210,50814,860.767,59255989.93020,0
2026-02-25 19:45:00,68860.1,69062.3,68814.9,69005.2,1261.98,1772049599999,87034878.39940,42505,723.130,49875463.46090,0
2026-02-25 20:00:00,69005.2,69058.7,68567.9,68599.9,3526.016,1772050499999,242391964.38340,70788,1389.750,95534004.28320,0
2026-02-25 20:15:00,68599.9,68843.7,68599.9,68770.8,1838.452,1772051399999,126376932.10550,43984,1079.114,74181453.43490,0
2026-02-25 20:30:00,68770.7,69180.4,68735.0,69087.5,2970.103,1772052299999,205072136.73030,66441,1860.063,128426548.96450,0
2026-02-25 20:45:00,69087.5,69350.0,69065.8,69104.9,2885.339,1772053199999,199620589.56440,74719,1372.196,94938530.70540,0
2026-02-25 21:00:00,69104.9,69197.3,68900.0,68955.2,1409.143,1772054099999,97332304.09770,47988,678.029,46837831.02870,0
2026-02-25 21:15:00,68955.3,69038.8,68746.8,68767.8,1624.341,1772054999999,111927320.75640,46616,584.031,40255982.64140,0
2026-02-25 21:30:00,68767.8,69999.0,68720.0,69183.9,10172.828,1772055899999,706205828.23980,211574,5643.951,392022196.92880,0
2026-02-25 21:45:00,69183.9,69183.9,68771.5,68874.2,3676.615,1772056799999,253504588.10730,103195,1801.514,124212026.27550,0
2026-02-25 22:00:00,68874.2,69149.7,68830.4,69039.0,1786.164,1772057699999,123244329.49760,59128,986.735,68093348.83910,0
2026-02-25 22:15:00,69038.9,69052.4,68781.9,68842.9,1121.457,1772058599999,77248676.06660,31965,459.288,31636629.12540,0
2026-02-25 22:30:00,68842.9,68872.3,68227.9,68388.0,4068.525,1772059499999,278750964.66790,75203,1676.483,114863209.38910,0
2026-02-25 22:45:00,68388.1,68500.0,68014.8,68402.0,3546.129,1772060399999,241946221.02190,93596,1892.690,129158737.46360,0
2026-02-25 23:00:00,68402.0,68665.2,68179.0,68484.6,2673.412,1772061299999,182997462.47250,75909,1400.681,95906017.56290,0
